date,state,district,pincode,age_0_5,age_5_17,age_18_greater
31-12-2025,uttar pradesh,chandauli,232108,1,7,0
31-12-2025,uttar pradesh,deoria,274202,1,19,0
31-12-2025,uttar pradesh,deoria,274206,2,2,0
31-12-2025,uttar pradesh,deoria,274501,5,6,0
31-12-2025,uttar pradesh,deoria,274502,1,3,0
31-12-2025,uttar pradesh,deoria,274506,2,3,0
31-12-2025,uttar pradesh,deoria,274508,0,1,0
31-12-2025,uttar pradesh,deoria,274702,5,12,1
31-12-2025,uttar pradesh,deoria,274704,1,1,0
31-12-2025,uttar pradesh,etah,207001,30,43,5
31-12-2025,uttar pradesh,etah,207250,3,4,0
31-12-2025,uttar pradesh,etah,207301,8,12,3
31-12-2025,uttar pradesh,etawah,206002,5,7,0
31-12-2025,uttar pradesh,ayodhya,224195,0,5,0
31-12-2025,uttar pradesh,ayodhya,224203,2,2,0
31-12-2025,uttar pradesh,ayodhya,224229,1,6,0
31-12-2025,uttar pradesh,ayodhya,225402,11,5,1
31-12-2025,uttar pradesh,ayodhya,225406,0,5,0
31-12-2025,uttar pradesh,farrukhabad,207501,7,13,0
31-12-2025,uttar pradesh,farrukhabad,209502,2,5,0
31-12-2025,uttar pradesh,fatehpur,212651,2,7,0
31-12-2025,uttar pradesh,fatehpur,212652,16,8,0
31-12-2025,uttar pradesh,fatehpur,212654,3,3,0
31-12-2025,uttar pradesh,fatehpur,212665,6,2,1
31-12-2025,uttar pradesh,fatehpur,216221,11,13,0
31-12-2025,uttar pradesh,firozabad,205152,9,7,1
31-12-2025,uttar pradesh,firozabad,283141,0,1,0
31-12-2025,uttar pradesh,firozabad,283204,28,25,1
31-12-2025,uttar pradesh,firozabad,283206,3,1,1
31-12-2025,uttar pradesh,gautam buddha nagar,201303,1,4,0
31-12-2025,uttar pradesh,ghaziabad,201015,1,1,0
31-12-2025,uttar pradesh,ghaziabad,201016,1,2,0
31-12-2025,uttar pradesh,ghaziabad,201309,3,4,0
31-12-2025,uttar pradesh,ghazipur,232330,2,5,0
31-12-2025,uttar pradesh,ghazipur,232339,0,1,0
31-12-2025,uttar pradesh,ghazipur,233224,1,2,0
31-12-2025,uttar pradesh,ghazipur,233226,3,12,1
31-12-2025,uttar pradesh,ghazipur,233228,2,7,0
31-12-2025,uttar pradesh,ghazipur,233229,1,4,0
31-12-2025,uttar pradesh,ghazipur,233307,4,1,0
31-12-2025,uttar pradesh,gonda,271124,2,6,0
31-12-2025,uttar pradesh,gonda,271126,1,3,0
31-12-2025,uttar pradesh,gonda,271202,2,6,0
31-12-2025,uttar pradesh,gonda,271204,6,8,1
31-12-2025,uttar pradesh,gonda,271301,4,5,1
31-12-2025,uttar pradesh,gonda,271302,12,16,1
31-12-2025,uttar pradesh,gonda,271305,5,11,0
31-12-2025,uttar pradesh,gonda,271311,7,8,0
31-12-2025,uttar pradesh,gonda,271403,3,8,1
31-12-2025,uttar pradesh,gorakhpur,273005,0,8,0
31-12-2025,uttar pradesh,gorakhpur,273158,8,23,0
31-12-2025,uttar pradesh,gorakhpur,273201,2,10,0
31-12-2025,uttar pradesh,gorakhpur,273209,3,17,0
31-12-2025,uttar pradesh,gorakhpur,273211,2,5,0
31-12-2025,uttar pradesh,gorakhpur,273405,1,5,0
31-12-2025,uttar pradesh,gorakhpur,273408,1,12,0
31-12-2025,uttar pradesh,gorakhpur,273412,4,8,0
31-12-2025,uttar pradesh,gorakhpur,273413,4,12,0
31-12-2025,uttar pradesh,hamirpur,210422,1,2,0
31-12-2025,uttar pradesh,hapur,245201,1,0,0
31-12-2025,uttar pradesh,hardoi,241303,9,24,0
31-12-2025,uttar pradesh,hardoi,241405,7,12,1
31-12-2025,uttar pradesh,hathras,202170,1,0,0
31-12-2025,uttar pradesh,hathras,204101,41,34,1
31-12-2025,uttar pradesh,hathras,204102,14,2,0
31-12-2025,uttar pradesh,hathras,204211,5,3,0
31-12-2025,uttar pradesh,hathras,281306,13,12,0
31-12-2025,uttar pradesh,hathras,281308,4,1,0
31-12-2025,uttar pradesh,jalaun,285201,1,4,0
31-12-2025,uttar pradesh,jalaun,285205,5,7,0
31-12-2025,uttar pradesh,jaunpur,222002,2,6,0
31-12-2025,uttar pradesh,jaunpur,222107,0,1,0
31-12-2025,uttar pradesh,jaunpur,222129,4,11,0
31-12-2025,uttar pradesh,jaunpur,222132,4,8,0
31-12-2025,uttar pradesh,jaunpur,222144,0,5,0
31-12-2025,uttar pradesh,jaunpur,222145,0,8,0
31-12-2025,uttar pradesh,jaunpur,222149,0,2,0
31-12-2025,uttar pradesh,jaunpur,222170,2,7,0
31-12-2025,uttar pradesh,jaunpur,222181,4,7,0
31-12-2025,uttar pradesh,jaunpur,223104,1,9,0
31-12-2025,uttar pradesh,jhansi,284001,3,6,0
31-12-2025,uttar pradesh,jhansi,284135,1,2,1
31-12-2025,uttar pradesh,jhansi,284202,21,14,0
31-12-2025,uttar pradesh,jhansi,284203,4,2,1
31-12-2025,uttar pradesh,jhansi,284204,19,15,1
31-12-2025,uttar pradesh,jhansi,284301,3,8,1
31-12-2025,uttar pradesh,jhansi,284305,1,1,1
31-12-2025,uttar pradesh,amroha,244102,0,1,0
31-12-2025,uttar pradesh,kannauj,209722,7,6,1
31-12-2025,uttar pradesh,kannauj,209727,5,12,0
31-12-2025,uttar pradesh,kannauj,209729,5,6,0
31-12-2025,uttar pradesh,kannauj,209731,3,10,0
31-12-2025,uttar pradesh,kannauj,209738,2,8,0
31-12-2025,uttar pradesh,kanpur dehat,208001,5,12,0
31-12-2025,uttar pradesh,kanpur dehat,209112,2,8,0
31-12-2025,uttar pradesh,kanpur dehat,209204,4,8,0
31-12-2025,uttar pradesh,kanpur dehat,209307,5,5,0
31-12-2025,uttar pradesh,kanpur dehat,209312,2,5,0
31-12-2025,uttar pradesh,kanpur nagar,208007,0,12,1
31-12-2025,uttar pradesh,kanpur nagar,208012,1,16,1
31-12-2025,uttar pradesh,kanpur nagar,208014,2,13,0
31-12-2025,uttar pradesh,kanpur nagar,208020,3,8,0
31-12-2025,uttar pradesh,kanpur nagar,209203,4,7,0
31-12-2025,uttar pradesh,kasganj,207246,5,10,0
31-12-2025,uttar pradesh,kaushambi,212207,13,6,0
31-12-2025,uttar pradesh,kaushambi,212218,4,7,0
31-12-2025,uttar pradesh,lakhimpur kheri,261505,15,14,0
31-12-2025,uttar pradesh,lakhimpur kheri,262721,4,5,0
31-12-2025,uttar pradesh,lakhimpur kheri,262722,11,15,2
31-12-2025,uttar pradesh,lakhimpur kheri,262728,1,8,1
31-12-2025,uttar pradesh,lakhimpur kheri,262803,1,1,1
31-12-2025,uttar pradesh,lakhimpur kheri,262804,27,30,2
31-12-2025,uttar pradesh,lakhimpur kheri,262904,3,2,0
31-12-2025,uttar pradesh,lakhimpur kheri,262907,4,8,1
31-12-2025,uttar pradesh,kushinagar,274149,4,28,0
31-12-2025,uttar pradesh,kushinagar,274203,3,11,0
31-12-2025,uttar pradesh,kushinagar,274207,2,5,0
31-12-2025,uttar pradesh,kushinagar,274301,6,23,0
31-12-2025,uttar pradesh,kushinagar,274401,16,19,1
31-12-2025,uttar pradesh,kushinagar,274403,0,2,0
31-12-2025,uttar pradesh,kushinagar,274408,1,0,0
31-12-2025,uttar pradesh,kushinagar,274409,2,16,0
31-12-2025,uttar pradesh,kushinagar,274801,1,4,0
31-12-2025,uttar pradesh,lalitpur,284124,9,4,0
31-12-2025,uttar pradesh,lalitpur,284126,30,1,0
31-12-2025,uttar pradesh,lalitpur,284402,6,6,0
31-12-2025,uttar pradesh,lalitpur,284403,35,20,0
31-12-2025,uttar pradesh,lucknow,226006,1,3,0
31-12-2025,uttar pradesh,lucknow,226008,3,14,0
31-12-2025,uttar pradesh,lucknow,226011,2,6,0
31-12-2025,uttar pradesh,lucknow,226016,6,34,0
31-12-2025,uttar pradesh,lucknow,226020,5,19,3
31-12-2025,uttar pradesh,lucknow,226022,3,11,0
31-12-2025,uttar pradesh,lucknow,226028,5,15,0
31-12-2025,uttar pradesh,lucknow,226030,1,0,0
31-12-2025,uttar pradesh,lucknow,226201,0,3,0
31-12-2025,uttar pradesh,lucknow,226401,2,3,0
31-12-2025,uttar pradesh,lucknow,227107,13,19,0
31-12-2025,uttar pradesh,lucknow,227111,7,8,0
31-12-2025,uttar pradesh,lucknow,227205,3,12,0
31-12-2025,uttar pradesh,maharajganj,273163,5,28,1
31-12-2025,uttar pradesh,mahoba,210421,7,1,0
31-12-2025,uttar pradesh,mahoba,210424,12,8,0
31-12-2025,uttar pradesh,mahoba,210425,1,2,0
31-12-2025,uttar pradesh,mainpuri,205261,1,18,0
31-12-2025,uttar pradesh,mainpuri,206301,4,28,0
31-12-2025,uttar pradesh,mathura,281001,12,22,2
31-12-2025,uttar pradesh,mathura,281201,10,20,0
31-12-2025,uttar pradesh,mathura,281203,12,10,0
31-12-2025,uttar pradesh,mathura,281206,2,8,0
31-12-2025,uttar pradesh,mathura,281303,0,1,0
31-12-2025,uttar pradesh,mathura,281308,1,6,0
31-12-2025,uttar pradesh,mathura,281403,29,16,0
31-12-2025,uttar pradesh,mau,221706,0,10,0
31-12-2025,uttar pradesh,mau,275304,1,11,0
31-12-2025,uttar pradesh,mau,275305,1,8,1
31-12-2025,uttar pradesh,meerut,245206,17,15,0
31-12-2025,uttar pradesh,meerut,250004,9,18,0
31-12-2025,uttar pradesh,meerut,250341,3,8,0
31-12-2025,uttar pradesh,meerut,250401,13,24,1
31-12-2025,uttar pradesh,meerut,250406,8,15,1
31-12-2025,uttar pradesh,meerut,250502,7,4,1
31-12-2025,uttar pradesh,mirzapur,231216,0,1,0
31-12-2025,uttar pradesh,mirzapur,231302,2,10,0
31-12-2025,uttar pradesh,mirzapur,231303,3,7,0
31-12-2025,uttar pradesh,mirzapur,231306,3,0,0
31-12-2025,uttar pradesh,mirzapur,231309,5,5,0
31-12-2025,uttar pradesh,mirzapur,231314,0,1,0
31-12-2025,uttar pradesh,moradabad,202415,3,2,0
31-12-2025,uttar pradesh,moradabad,244413,1,0,0
31-12-2025,uttar pradesh,muzaffarnagar,247772,3,1,1
31-12-2025,uttar pradesh,muzaffarnagar,247775,9,1,1
31-12-2025,uttar pradesh,muzaffarnagar,251001,20,19,0
31-12-2025,uttar pradesh,muzaffarnagar,251202,3,4,0
31-12-2025,uttar pradesh,muzaffarnagar,251316,3,3,0
31-12-2025,uttar pradesh,pratapgarh,230124,4,12,0
31-12-2025,uttar pradesh,pratapgarh,230125,3,3,0
31-12-2025,uttar pradesh,pratapgarh,230131,1,5,0
31-12-2025,uttar pradesh,pratapgarh,230141,7,6,0
31-12-2025,uttar pradesh,pratapgarh,230301,4,9,0
31-12-2025,uttar pradesh,pratapgarh,230501,0,6,0
31-12-2025,uttar pradesh,prayagraj,211006,0,1,0
31-12-2025,uttar pradesh,prayagraj,211008,2,2,0
31-12-2025,uttar pradesh,prayagraj,212202,0,1,0
31-12-2025,uttar pradesh,prayagraj,212402,1,0,0
31-12-2025,uttar pradesh,prayagraj,212502,2,1,0
31-12-2025,uttar pradesh,prayagraj,212503,0,1,1
31-12-2025,uttar pradesh,prayagraj,229412,2,1,0
31-12-2025,uttar pradesh,rae bareli,229001,23,38,0
31-12-2025,uttar pradesh,rae bareli,229125,9,11,0
31-12-2025,uttar pradesh,rae bareli,229129,1,2,0
31-12-2025,uttar pradesh,rae bareli,229204,6,3,0
31-12-2025,uttar pradesh,rae bareli,229206,7,11,0
31-12-2025,uttar pradesh,rae bareli,229209,1,5,0
31-12-2025,uttar pradesh,rae bareli,229210,5,3,0
31-12-2025,uttar pradesh,rae bareli,229305,1,2,0
31-12-2025,uttar pradesh,rae bareli,229307,3,5,0
31-12-2025,uttar pradesh,rae bareli,229311,5,3,0
31-12-2025,uttar pradesh,rae bareli,229404,1,4,0
31-12-2025,uttar pradesh,rae bareli,229406,2,0,0
31-12-2025,uttar pradesh,rampur,202411,1,1,0
31-12-2025,uttar pradesh,rampur,243701,37,24,0
31-12-2025,uttar pradesh,saharanpur,247129,14,5,0
31-12-2025,uttar pradesh,saharanpur,247452,12,14,0
31-12-2025,uttar pradesh,saharanpur,247669,1,0,0
31-12-2025,uttar pradesh,sambhal,202412,12,24,0
31-12-2025,uttar pradesh,sambhal,244303,23,7,1
31-12-2025,uttar pradesh,sant kabir nagar,272125,8,26,0
31-12-2025,uttar pradesh,sant kabir nagar,272162,6,11,1
31-12-2025,uttar pradesh,sant kabir nagar,272270,6,8,1
31-12-2025,uttar pradesh,shahjahanpur,242123,1,0,0
31-12-2025,uttar pradesh,shahjahanpur,242127,6,14,0
31-12-2025,uttar pradesh,shahjahanpur,242305,8,8,0
31-12-2025,uttar pradesh,shamli,247773,17,15,0
31-12-2025,uttar pradesh,shamli,247774,17,30,4
31-12-2025,uttar pradesh,shrawasti,271801,2,21,1
31-12-2025,uttar pradesh,siddharthnagar,272151,2,12,1
31-12-2025,uttar pradesh,siddharthnagar,272206,10,36,3
31-12-2025,uttar pradesh,siddharthnagar,272207,10,23,0
31-12-2025,uttar pradesh,sitapur,261125,2,9,0
31-12-2025,uttar pradesh,sitapur,261131,3,14,0
31-12-2025,uttar pradesh,sitapur,261141,18,32,1
31-12-2025,uttar pradesh,sitapur,261151,3,3,1
31-12-2025,uttar pradesh,sitapur,261303,18,19,0
31-12-2025,uttar pradesh,sitapur,261402,1,5,0
31-12-2025,uttar pradesh,sitapur,261403,6,23,1
31-12-2025,uttar pradesh,sitapur,261404,2,3,0
31-12-2025,uttar pradesh,sitapur,261405,5,4,0
31-12-2025,uttar pradesh,sonbhadra,231218,1,1,0
31-12-2025,uttar pradesh,sonbhadra,231219,2,8,0
31-12-2025,uttar pradesh,sultanpur,227408,2,2,0
31-12-2025,uttar pradesh,sultanpur,227812,3,2,0
31-12-2025,uttar pradesh,sultanpur,228125,1,2,0
31-12-2025,uttar pradesh,unnao,209821,13,47,1
31-12-2025,uttar pradesh,unnao,209827,2,7,0
31-12-2025,uttar pradesh,unnao,209869,0,1,0
31-12-2025,uttar pradesh,unnao,229504,3,4,0
31-12-2025,uttar pradesh,varanasi,221006,0,3,0
31-12-2025,uttar pradesh,varanasi,221008,4,4,0
31-12-2025,uttar pradesh,varanasi,221011,2,8,0
31-12-2025,uttar pradesh,varanasi,221202,1,9,0
31-12-2025,uttar pradesh,varanasi,221208,2,15,0
31-12-2025,uttar pradesh,varanasi,221302,2,4,0
31-12-2025,uttarakhand,almora,263623,3,1,0
31-12-2025,uttarakhand,almora,263625,3,1,0
31-12-2025,uttarakhand,almora,263663,1,1,0
31-12-2025,uttarakhand,bageshwar,263641,1,0,0
31-12-2025,uttarakhand,chamoli,246427,2,0,0
31-12-2025,uttarakhand,chamoli,246474,0,1,0
31-12-2025,uttarakhand,chamoli,246481,9,1,0
31-12-2025,uttarakhand,chamoli,246486,1,0,0
31-12-2025,uttarakhand,dehradun,248158,4,0,0
31-12-2025,uttarakhand,dehradun,248179,3,0,0
31-12-2025,uttarakhand,dehradun,248196,4,3,0
31-12-2025,uttarakhand,dehradun,249203,1,0,0
31-12-2025,uttarakhand,haridwar,247656,21,1,0
31-12-2025,uttarakhand,haridwar,249407,9,2,0
31-12-2025,uttarakhand,nainital,263002,1,1,0
31-12-2025,uttarakhand,nainital,263132,4,1,0
31-12-2025,uttarakhand,nainital,263140,1,0,0
31-12-2025,uttarakhand,nainital,263159,4,1,0
31-12-2025,uttarakhand,pauri garhwal,246001,1,0,0
31-12-2025,uttarakhand,pauri garhwal,246121,7,2,0
31-12-2025,uttarakhand,pithoragarh,262534,3,0,0
31-12-2025,uttarakhand,pithoragarh,262541,1,0,0
31-12-2025,uttarakhand,rudraprayag,246419,1,1,0
31-12-2025,uttarakhand,rudraprayag,246475,4,3,0
31-12-2025,uttarakhand,tehri garhwal,249125,3,2,0
31-12-2025,uttarakhand,tehri garhwal,249131,2,0,0
31-12-2025,uttarakhand,tehri garhwal,249196,2,1,0
31-12-2025,uttarakhand,udham singh nagar,244713,26,14,0
31-12-2025,uttarakhand,udham singh nagar,262405,6,5,0
31-12-2025,uttarakhand,udham singh nagar,263145,1,1,0
31-12-2025,west bengal,alipurduar,736122,0,1,0
31-12-2025,west bengal,bankura,722133,4,0,0
31-12-2025,west bengal,bankura,722149,1,0,0
31-12-2025,west bengal,bankura,722151,3,4,0
31-12-2025,west bengal,bankura,722162,0,1,0
31-12-2025,west bengal,bankura,722164,0,1,0
31-12-2025,west bengal,bankura,722168,0,2,0
31-12-2025,west bengal,bankura,722173,1,0,0
31-12-2025,west bengal,bankura,722206,6,4,0
31-12-2025,west bengal,bankura,722209,1,0,0
31-12-2025,west bengal,birbhum,713147,1,0,0
31-12-2025,west bengal,birbhum,731104,1,1,0
31-12-2025,west bengal,birbhum,731123,11,3,0
31-12-2025,west bengal,birbhum,731127,1,4,0
31-12-2025,west bengal,birbhum,731129,1,0,0
31-12-2025,west bengal,birbhum,731202,1,0,0
31-12-2025,west bengal,birbhum,731215,14,2,0
31-12-2025,west bengal,birbhum,731216,10,6,0
31-12-2025,west bengal,birbhum,731221,11,4,0
31-12-2025,west bengal,birbhum,731238,6,2,0
31-12-2025,west bengal,birbhum,731240,8,1,0
31-12-2025,west bengal,birbhum,731241,2,0,0
31-12-2025,west bengal,birbhum,731245,3,0,0
31-12-2025,west bengal,cooch behar,736134,4,1,0
31-12-2025,west bengal,cooch behar,736165,1,1,0
31-12-2025,west bengal,cooch behar,736166,1,1,0
31-12-2025,west bengal,cooch behar,736174,0,1,0
31-12-2025,west bengal,cooch behar,736175,0,2,0
31-12-2025,west bengal,cooch behar,736179,0,1,0
31-12-2025,west bengal,darjeeling,734005,1,2,0
31-12-2025,west bengal,darjeeling,734009,1,1,0
31-12-2025,west bengal,darjeeling,734014,1,2,0
31-12-2025,west bengal,darjeeling,734313,1,0,0
31-12-2025,west bengal,darjeeling,734434,0,4,0
31-12-2025,west bengal,purba medinipur,721131,1,0,0
31-12-2025,west bengal,purba medinipur,721423,0,1,0
31-12-2025,west bengal,purba medinipur,721427,1,0,0
31-12-2025,west bengal,purba medinipur,721439,1,0,0
31-12-2025,west bengal,purba medinipur,721443,0,1,0
31-12-2025,west bengal,purba medinipur,721444,1,0,0
31-12-2025,west bengal,purba medinipur,721448,0,1,0
31-12-2025,west bengal,purba medinipur,721631,1,0,0
31-12-2025,west bengal,purba medinipur,721646,0,1,0
31-12-2025,west bengal,howrah,711106,0,1,0
31-12-2025,west bengal,howrah,711226,1,0,0
31-12-2025,west bengal,howrah,711403,0,1,0
31-12-2025,west bengal,howrah,711412,0,2,0
31-12-2025,west bengal,hooghly,712104,0,1,0
31-12-2025,west bengal,hooghly,712121,1,0,0
31-12-2025,west bengal,hooghly,712125,0,1,0
31-12-2025,west bengal,hooghly,712138,0,1,0
31-12-2025,west bengal,hooghly,712233,2,0,1
31-12-2025,west bengal,hooghly,712248,2,3,0
31-12-2025,west bengal,hooghly,712403,0,2,0
31-12-2025,west bengal,hooghly,712405,0,3,0
31-12-2025,west bengal,hooghly,712501,0,1,0
31-12-2025,west bengal,hooghly,712502,2,8,0
31-12-2025,west bengal,hooghly,712602,2,2,0
31-12-2025,west bengal,hooghly,712704,0,1,0
31-12-2025,west bengal,howrah,711102,4,3,0
31-12-2025,west bengal,howrah,711108,0,1,0
31-12-2025,west bengal,howrah,711112,0,1,0
31-12-2025,west bengal,howrah,711114,1,0,0
31-12-2025,west bengal,howrah,711206,1,0,0
31-12-2025,west bengal,howrah,711301,1,2,0
31-12-2025,west bengal,howrah,711313,1,1,0
31-12-2025,west bengal,howrah,711315,4,6,0
31-12-2025,west bengal,howrah,711316,9,30,0
31-12-2025,west bengal,howrah,711401,8,19,0
31-12-2025,west bengal,howrah,711403,0,3,0
31-12-2025,west bengal,howrah,711408,3,1,0
31-12-2025,west bengal,hooghly,712103,0,1,0
31-12-2025,west bengal,hooghly,712416,1,0,0
31-12-2025,west bengal,hooghly,712502,1,0,0
31-12-2025,west bengal,jalpaiguri,734004,1,3,0
31-12-2025,west bengal,jalpaiguri,734501,0,2,0
31-12-2025,west bengal,jalpaiguri,735132,2,6,0
31-12-2025,west bengal,jalpaiguri,735135,2,3,0
31-12-2025,west bengal,jalpaiguri,735140,0,1,0
31-12-2025,west bengal,jalpaiguri,735211,0,1,1
31-12-2025,west bengal,jalpaiguri,735212,2,3,0
31-12-2025,west bengal,jalpaiguri,735218,0,5,0
31-12-2025,west bengal,jalpaiguri,735223,0,3,0
31-12-2025,west bengal,jalpaiguri,736182,1,2,0
31-12-2025,west bengal,jalpaiguri,736203,1,3,0
31-12-2025,west bengal,jalpaiguri,736205,0,1,0
31-12-2025,west bengal,jalpaiguri,736206,0,3,0
31-12-2025,west bengal,jhargram,721102,0,1,0
31-12-2025,west bengal,jhargram,721129,1,0,0
31-12-2025,west bengal,jhargram,721504,1,0,0
31-12-2025,west bengal,jhargram,721506,1,0,0
31-12-2025,west bengal,kolkata,700002,2,3,0
31-12-2025,west bengal,kolkata,700004,1,1,1
31-12-2025,west bengal,kolkata,700011,1,3,1
31-12-2025,west bengal,kolkata,700014,1,9,0
31-12-2025,west bengal,kolkata,700015,2,1,0
31-12-2025,west bengal,kolkata,700019,1,3,2
31-12-2025,west bengal,kolkata,700024,4,12,0
31-12-2025,west bengal,kolkata,700027,0,3,0
31-12-2025,west bengal,kolkata,700033,0,2,0
31-12-2025,west bengal,kolkata,700044,3,5,0
31-12-2025,west bengal,kolkata,700073,0,1,0
31-12-2025,west bengal,kolkata,700104,0,3,1
31-12-2025,west bengal,malda,732101,1,8,0
31-12-2025,west bengal,malda,732122,1,11,0
31-12-2025,west bengal,malda,732123,6,10,0
31-12-2025,west bengal,malda,732125,22,28,0
31-12-2025,west bengal,malda,732126,12,16,0
31-12-2025,west bengal,malda,732138,1,6,0
31-12-2025,west bengal,malda,732140,0,9,0
31-12-2025,west bengal,malda,732141,4,1,0
31-12-2025,west bengal,malda,732205,11,12,0
31-12-2025,west bengal,malda,732208,2,0,0
31-12-2025,west bengal,malda,732211,1,0,0
31-12-2025,west bengal,malda,732216,0,3,0
31-12-2025,west bengal,malda,732123,1,1,0
31-12-2025,west bengal,malda,732139,2,7,0
31-12-2025,west bengal,malda,732141,1,0,0
31-12-2025,west bengal,malda,732142,0,3,0
31-12-2025,west bengal,malda,732204,1,0,0
31-12-2025,west bengal,malda,732207,5,1,0
31-12-2025,west bengal,malda,732216,0,1,0
31-12-2025,west bengal,murshidabad,713123,1,1,0
31-12-2025,west bengal,murshidabad,731244,0,1,0
31-12-2025,west bengal,murshidabad,742103,1,2,0
31-12-2025,west bengal,murshidabad,742122,1,1,0
31-12-2025,west bengal,murshidabad,742132,2,1,0
31-12-2025,west bengal,murshidabad,742137,1,0,0
31-12-2025,west bengal,murshidabad,742147,8,5,0
31-12-2025,west bengal,murshidabad,742166,3,6,0
31-12-2025,west bengal,murshidabad,742171,0,1,0
31-12-2025,west bengal,murshidabad,742185,0,1,0
31-12-2025,west bengal,murshidabad,742212,9,6,0
31-12-2025,west bengal,murshidabad,742224,33,5,0
31-12-2025,west bengal,murshidabad,742226,5,3,0
31-12-2025,west bengal,murshidabad,742305,10,9,0
31-12-2025,west bengal,murshidabad,742401,6,3,0
31-12-2025,west bengal,murshidabad,742402,0,1,0
31-12-2025,west bengal,murshidabad,742405,3,2,0
31-12-2025,west bengal,nadia,713519,1,0,0
31-12-2025,west bengal,nadia,741138,1,0,0
31-12-2025,west bengal,nadia,741151,1,0,0
31-12-2025,west bengal,nadia,741164,1,2,0
31-12-2025,west bengal,nadia,741202,1,0,0
31-12-2025,west bengal,nadia,741249,3,4,0
31-12-2025,west bengal,nadia,741250,0,1,0
31-12-2025,west bengal,nadia,741313,0,0,1
31-12-2025,west bengal,nadia,741404,24,9,0
31-12-2025,west bengal,nadia,741503,1,0,0
31-12-2025,west bengal,nadia,743711,1,0,0
31-12-2025,west bengal,north 24 parganas,700058,2,3,0
31-12-2025,west bengal,north 24 parganas,700059,0,4,0
31-12-2025,west bengal,north 24 parganas,700076,1,1,0
31-12-2025,west bengal,north 24 parganas,700091,1,0,1
31-12-2025,west bengal,north 24 parganas,700118,2,2,0
31-12-2025,west bengal,north 24 parganas,700131,0,1,0
31-12-2025,west bengal,north 24 parganas,700156,3,1,0
31-12-2025,west bengal,north 24 parganas,743166,4,1,0
31-12-2025,west bengal,north 24 parganas,743234,2,0,0
31-12-2025,west bengal,north 24 parganas,743235,2,2,0
31-12-2025,west bengal,north 24 parganas,743248,1,4,0
31-12-2025,west bengal,north 24 parganas,743251,5,4,0
31-12-2025,west bengal,north 24 parganas,743297,0,3,0
31-12-2025,west bengal,north 24 parganas,743401,5,5,0
31-12-2025,west bengal,north 24 parganas,743405,0,1,0
31-12-2025,west bengal,north 24 parganas,743422,10,4,0
31-12-2025,west bengal,north 24 parganas,743423,5,9,5
31-12-2025,west bengal,north 24 parganas,743424,6,7,0
31-12-2025,west bengal,north 24 parganas,743429,10,5,0
31-12-2025,west bengal,north 24 parganas,743435,3,0,0
31-12-2025,west bengal,north 24 parganas,743502,17,1,0
31-12-2025,west bengal,north 24 parganas,743704,0,2,0
31-12-2025,west bengal,uttar dinajpur,733134,1,0,0
31-12-2025,west bengal,uttar dinajpur,733207,0,1,0
31-12-2025,west bengal,north 24 parganas,700119,1,0,0
31-12-2025,west bengal,north 24 parganas,700135,0,2,0
31-12-2025,west bengal,north 24 parganas,743425,3,1,0
31-12-2025,west bengal,paschim bardhaman,713148,1,2,0
31-12-2025,west bengal,paschim bardhaman,713303,1,0,0
31-12-2025,west bengal,paschim bardhaman,713333,1,0,0
31-12-2025,west bengal,paschim bardhaman,713338,1,1,0
31-12-2025,west bengal,paschim bardhaman,713371,0,0,1
31-12-2025,west bengal,paschim bardhaman,713403,1,0,0
31-12-2025,west bengal,paschim medinipur,721125,2,5,0
31-12-2025,west bengal,paschim medinipur,721135,2,3,0
31-12-2025,west bengal,paschim medinipur,721139,0,1,0
31-12-2025,west bengal,paschim medinipur,721147,0,2,0
31-12-2025,west bengal,paschim medinipur,721149,3,2,0
31-12-2025,west bengal,paschim medinipur,721159,0,3,0
31-12-2025,west bengal,paschim medinipur,721160,1,0,0
31-12-2025,west bengal,paschim medinipur,721166,1,2,0
31-12-2025,west bengal,paschim medinipur,721212,7,5,1
31-12-2025,west bengal,paschim medinipur,721254,2,0,0
31-12-2025,west bengal,paschim medinipur,721260,4,3,0
31-12-2025,west bengal,paschim medinipur,721301,5,12,0
31-12-2025,west bengal,paschim medinipur,721434,0,1,0
31-12-2025,west bengal,paschim medinipur,721443,1,1,0
