date,state,district,pincode,demo_age_5_17,demo_age_17_
25-11-2025,dadra and nagar haveli and daman and diu,daman,396210,1,2
25-11-2025,delhi,delhi,110002,0,8
25-11-2025,delhi,delhi,110031,1,11
25-11-2025,delhi,delhi,110092,6,62
25-11-2025,delhi,delhi,110001,0,6
25-11-2025,delhi,delhi,110011,0,1
25-11-2025,delhi,delhi,110021,0,2
25-11-2025,delhi,delhi,110054,1,9
25-11-2025,delhi,delhi,110053,2,8
25-11-2025,delhi,delhi,110032,3,6
25-11-2025,delhi,delhi,110094,11,81
25-11-2025,delhi,delhi,110035,1,12
25-11-2025,delhi,delhi,110039,4,7
25-11-2025,delhi,delhi,110082,1,5
25-11-2025,delhi,delhi,110083,4,14
25-11-2025,delhi,delhi,110085,8,46
25-11-2025,delhi,delhi,110016,1,5
25-11-2025,delhi,delhi,110025,2,26
25-11-2025,delhi,delhi,110049,0,9
25-11-2025,delhi,delhi,110062,4,45
25-11-2025,delhi,delhi,110010,1,7
25-11-2025,delhi,delhi,110037,2,19
25-11-2025,delhi,delhi,110038,1,4
25-11-2025,delhi,delhi,110043,5,44
25-11-2025,delhi,delhi,110046,3,11
25-11-2025,delhi,delhi,110066,0,1
25-11-2025,delhi,delhi,110072,1,1
25-11-2025,delhi,delhi,110015,3,20
25-11-2025,delhi,delhi,110043,0,4
25-11-2025,delhi,delhi,110059,10,97
25-11-2025,goa,north goa,403402,0,2
25-11-2025,goa,north goa,403503,0,1
25-11-2025,goa,north goa,403505,1,6
25-11-2025,goa,north goa,403507,0,9
25-11-2025,goa,north goa,403512,1,0
25-11-2025,goa,north goa,403516,0,1
25-11-2025,goa,north goa,403521,1,0
25-11-2025,goa,south goa,403706,0,4
25-11-2025,goa,south goa,403707,1,6
25-11-2025,goa,south goa,403710,0,1
25-11-2025,goa,south goa,403731,0,1
25-11-2025,gujarat,ahmedabad,380001,0,7
25-11-2025,gujarat,ahmedabad,380006,0,1
25-11-2025,gujarat,ahmedabad,380007,1,1
25-11-2025,gujarat,ahmedabad,380008,0,1
25-11-2025,gujarat,ahmedabad,382220,0,1
25-11-2025,gujarat,ahmedabad,382340,0,1
25-11-2025,gujarat,ahmedabad,382425,0,1
25-11-2025,gujarat,ahmedabad,382470,0,1
25-11-2025,gujarat,ahmedabad,382481,0,1
25-11-2025,gujarat,ahmedabad,380007,3,13
25-11-2025,gujarat,ahmedabad,380009,1,2
25-11-2025,gujarat,ahmedabad,380014,0,1
25-11-2025,gujarat,ahmedabad,380028,0,27
25-11-2025,gujarat,ahmedabad,380054,0,6
25-11-2025,gujarat,ahmedabad,382230,0,1
25-11-2025,gujarat,ahmedabad,382240,0,1
25-11-2025,gujarat,ahmedabad,382265,0,2
25-11-2025,gujarat,ahmedabad,382425,0,1
25-11-2025,gujarat,ahmedabad,382440,3,8
25-11-2025,gujarat,ahmedabad,382465,0,1
25-11-2025,gujarat,ahmedabad,382470,4,13
25-11-2025,gujarat,ahmedabad,382480,0,10
25-11-2025,gujarat,ahmedabad,382481,1,14
25-11-2025,gujarat,ahmedabad,387810,0,7
25-11-2025,gujarat,amreli,362730,0,2
25-11-2025,gujarat,amreli,364515,0,3
25-11-2025,gujarat,amreli,365450,0,1
25-11-2025,gujarat,amreli,365540,0,6
25-11-2025,gujarat,amreli,365560,0,1
25-11-2025,gujarat,anand,388170,0,2
25-11-2025,gujarat,anand,388320,0,2
25-11-2025,gujarat,anand,388335,0,2
25-11-2025,gujarat,anand,388350,0,4
25-11-2025,gujarat,aravalli,383345,2,4
25-11-2025,gujarat,banaskantha,385210,1,4
25-11-2025,gujarat,banaskantha,385320,0,13
25-11-2025,gujarat,banaskantha,385330,0,6
25-11-2025,gujarat,banaskantha,385565,1,3
25-11-2025,gujarat,bharuch,391810,0,1
25-11-2025,gujarat,bharuch,392015,0,5
25-11-2025,gujarat,bharuch,392035,0,1
25-11-2025,gujarat,bharuch,392170,0,1
25-11-2025,gujarat,bharuch,392215,0,1
25-11-2025,gujarat,bharuch,392240,0,3
25-11-2025,gujarat,bharuch,393001,2,13
25-11-2025,gujarat,bharuch,393002,0,3
25-11-2025,gujarat,bhavnagar,364005,0,2
25-11-2025,gujarat,bhavnagar,364006,2,4
25-11-2025,gujarat,bhavnagar,364110,0,2
25-11-2025,gujarat,bhavnagar,364140,0,2
25-11-2025,gujarat,bhavnagar,364150,0,1
25-11-2025,gujarat,bhavnagar,364240,2,3
25-11-2025,gujarat,bhavnagar,364290,2,14
25-11-2025,gujarat,bhavnagar,364505,0,1
25-11-2025,gujarat,bhavnagar,364730,0,2
25-11-2025,gujarat,botad,364720,0,2
25-11-2025,gujarat,botad,382450,0,2
25-11-2025,gujarat,chhota udaipur,391125,0,1
25-11-2025,gujarat,chhota udaipur,391160,0,3
25-11-2025,gujarat,chhota udaipur,391165,1,8
25-11-2025,gujarat,dahod,389146,0,2
25-11-2025,gujarat,dahod,389152,2,3
25-11-2025,gujarat,dahod,389170,2,5
25-11-2025,gujarat,dahod,389172,0,6
25-11-2025,gujarat,dahod,389382,0,1
25-11-2025,gujarat,devbhumi dwarka,360515,0,1
25-11-2025,gujarat,devbhumi dwarka,361010,1,0
25-11-2025,gujarat,dahod,389160,0,1
25-11-2025,gujarat,gandhinagar,382016,0,13
25-11-2025,gujarat,gandhinagar,382024,0,1
25-11-2025,gujarat,gandhinagar,382315,0,7
25-11-2025,gujarat,gandhinagar,382421,0,17
25-11-2025,gujarat,gir somnath,362530,0,3
25-11-2025,gujarat,gir somnath,362550,0,2
25-11-2025,gujarat,gir somnath,362725,0,2
25-11-2025,gujarat,jamnagar,360530,0,2
25-11-2025,gujarat,jamnagar,360540,1,0
25-11-2025,gujarat,jamnagar,361002,1,4
25-11-2025,gujarat,jamnagar,361140,0,1
25-11-2025,gujarat,jamnagar,361230,0,2
25-11-2025,gujarat,jamnagar,361250,0,3
25-11-2025,gujarat,jamnagar,361280,1,0
25-11-2025,gujarat,jamnagar,361306,0,1
25-11-2025,gujarat,jamnagar,361325,0,1
25-11-2025,gujarat,jamnagar,361350,1,0
25-11-2025,gujarat,junagadh,362015,3,4
25-11-2025,gujarat,junagadh,362227,0,1
25-11-2025,gujarat,junagadh,362250,1,0
25-11-2025,gujarat,junagadh,362560,0,2
25-11-2025,gujarat,junagadh,362565,0,2
25-11-2025,gujarat,kutch,370130,0,4
25-11-2025,gujarat,kutch,370150,0,5
25-11-2025,gujarat,kutch,370201,1,19
25-11-2025,gujarat,kutch,370205,0,9
25-11-2025,gujarat,kutch,370435,1,2
25-11-2025,gujarat,kutch,370485,0,1
25-11-2025,gujarat,kheda,387210,0,1
25-11-2025,gujarat,kheda,387240,0,1
25-11-2025,gujarat,kheda,387330,0,1
25-11-2025,gujarat,kheda,387355,0,3
25-11-2025,gujarat,kheda,387620,0,3
25-11-2025,gujarat,mehsana,382140,0,1
25-11-2025,gujarat,mehsana,382825,0,1
25-11-2025,gujarat,mehsana,384001,0,11
25-11-2025,gujarat,mehsana,384130,0,1
25-11-2025,gujarat,mehsana,384160,0,2
25-11-2025,gujarat,mehsana,384325,0,6
25-11-2025,gujarat,mahisagar,389210,0,1
25-11-2025,gujarat,mahisagar,389230,0,3
25-11-2025,gujarat,morbi,363641,2,7
25-11-2025,gujarat,narmada,393140,0,4
25-11-2025,gujarat,navsari,396560,0,2
25-11-2025,gujarat,navsari,396570,0,1
25-11-2025,gujarat,navsari,396580,0,2
25-11-2025,gujarat,panchmahal,389001,0,1
25-11-2025,gujarat,panchmahal,388710,0,1
25-11-2025,gujarat,panchmahal,389240,0,3
25-11-2025,gujarat,panchmahal,389320,0,2
25-11-2025,gujarat,patan,384110,0,1
25-11-2025,gujarat,porbandar,360550,0,2
25-11-2025,gujarat,porbandar,360575,0,11
25-11-2025,gujarat,porbandar,360579,0,3
25-11-2025,gujarat,porbandar,362620,0,1
25-11-2025,gujarat,porbandar,362650,0,3
25-11-2025,gujarat,rajkot,360003,4,36
25-11-2025,gujarat,rajkot,360007,1,13
25-11-2025,gujarat,rajkot,360020,0,2
25-11-2025,gujarat,rajkot,360025,0,3
25-11-2025,gujarat,rajkot,360035,0,3
25-11-2025,gujarat,rajkot,360110,1,6
25-11-2025,gujarat,rajkot,360370,0,5
25-11-2025,gujarat,rajkot,360440,0,1
25-11-2025,gujarat,rajkot,360480,0,2
25-11-2025,gujarat,rajkot,363650,0,3
25-11-2025,gujarat,rajkot,363670,0,4
25-11-2025,gujarat,sabarkantha,383246,1,2
25-11-2025,gujarat,sabarkantha,383270,0,7
25-11-2025,gujarat,sabarkantha,383335,0,1
25-11-2025,gujarat,sabarkantha,383460,0,2
25-11-2025,gujarat,surat,394130,0,8
25-11-2025,gujarat,surat,394221,4,19
25-11-2025,gujarat,surat,394230,1,16
25-11-2025,gujarat,surat,394245,0,1
25-11-2025,gujarat,surat,394246,0,1
25-11-2025,gujarat,surat,394317,0,2
25-11-2025,gujarat,surat,394550,0,1
25-11-2025,gujarat,surat,395006,8,56
25-11-2025,gujarat,surat,395008,2,12
25-11-2025,gujarat,surat,395017,3,17
25-11-2025,gujarat,surendranagar,363330,0,1
25-11-2025,gujarat,surendranagar,363530,1,5
25-11-2025,gujarat,surendranagar,382750,0,3
25-11-2025,gujarat,surendranagar,382755,0,1
25-11-2025,gujarat,surendranagar,382765,0,4
25-11-2025,gujarat,surendranagar,382780,0,1
25-11-2025,gujarat,tapi,394641,0,2
25-11-2025,gujarat,vadodara,390006,0,6
25-11-2025,gujarat,vadodara,390011,2,6
25-11-2025,gujarat,vadodara,390018,1,6
25-11-2025,gujarat,vadodara,390020,1,8
25-11-2025,gujarat,vadodara,391105,0,1
25-11-2025,gujarat,vadodara,391125,1,4
25-11-2025,gujarat,vadodara,391150,0,2
25-11-2025,gujarat,vadodara,391155,0,1
25-11-2025,gujarat,vadodara,391160,1,6
25-11-2025,gujarat,vadodara,391170,0,3
25-11-2025,gujarat,vadodara,391440,1,7
25-11-2025,gujarat,vadodara,391450,0,1
25-11-2025,gujarat,vadodara,391760,0,3
25-11-2025,gujarat,vadodara,391780,1,6
25-11-2025,gujarat,vadodara,392220,0,1
25-11-2025,gujarat,valsad,396065,1,4
25-11-2025,gujarat,valsad,396191,1,13
25-11-2025,haryana,ambala,133005,0,3
25-11-2025,haryana,ambala,134003,5,21
25-11-2025,haryana,bhiwani,127027,0,2
25-11-2025,haryana,bhiwani,127028,0,3
25-11-2025,haryana,bhiwani,127040,1,4
25-11-2025,haryana,bhiwani,127043,0,3
25-11-2025,haryana,faridabad,121014,0,2
25-11-2025,haryana,faridabad,121101,1,1
25-11-2025,haryana,gurugram,122001,13,67
25-11-2025,haryana,gurugram,122003,3,18
25-11-2025,haryana,gurugram,122006,1,11
25-11-2025,haryana,gurugram,122107,0,1
25-11-2025,haryana,hisar,125033,3,18
25-11-2025,haryana,hisar,125052,0,11
25-11-2025,haryana,jhajjar,124104,0,1
25-11-2025,haryana,jhajjar,124105,0,11
25-11-2025,haryana,jhajjar,124109,0,2
25-11-2025,haryana,jhajjar,124506,0,1
25-11-2025,haryana,jind,126101,2,4
25-11-2025,haryana,jind,126102,3,12
25-11-2025,haryana,jind,126111,0,1
25-11-2025,haryana,kaithal,136020,0,2
25-11-2025,haryana,kaithal,136034,1,4
25-11-2025,haryana,karnal,132024,0,3
25-11-2025,haryana,karnal,132037,1,1
25-11-2025,haryana,nuh,122107,2,8
25-11-2025,haryana,nuh,122508,2,19
20-12-2025,gujarat,sabarkantha,383210,0,2
20-12-2025,gujarat,sabarkantha,383225,0,3
20-12-2025,gujarat,sabarkantha,383245,1,7
20-12-2025,gujarat,sabarkantha,383250,0,1
20-12-2025,gujarat,sabarkantha,383315,1,7
20-12-2025,gujarat,sabarkantha,383345,1,5
20-12-2025,gujarat,sabarkantha,383410,1,2
20-12-2025,gujarat,sabarkantha,383422,2,14
20-12-2025,gujarat,sabarkantha,383434,1,2
20-12-2025,gujarat,surat,394107,6,50
20-12-2025,gujarat,surat,394110,4,24
20-12-2025,gujarat,surat,394120,3,10
20-12-2025,gujarat,surat,394210,14,208
20-12-2025,gujarat,surat,394317,0,4
20-12-2025,gujarat,surat,394350,1,0
20-12-2025,gujarat,surat,394601,2,22
20-12-2025,gujarat,surat,395005,6,35
20-12-2025,gujarat,surat,395010,11,156
20-12-2025,gujarat,surendranagar,363001,3,9
20-12-2025,gujarat,surendranagar,363002,0,4
20-12-2025,gujarat,surendranagar,363020,0,6
20-12-2025,gujarat,surendranagar,363330,0,24
20-12-2025,gujarat,surendranagar,363440,1,17
20-12-2025,gujarat,surendranagar,382755,0,2
20-12-2025,gujarat,surendranagar,382760,0,1
20-12-2025,gujarat,surendranagar,363020,0,1
20-12-2025,gujarat,tapi,394651,1,4
20-12-2025,gujarat,tapi,394655,0,5
20-12-2025,gujarat,tapi,394670,2,5
20-12-2025,gujarat,vadodara,390003,0,3
20-12-2025,gujarat,vadodara,390004,0,10
20-12-2025,gujarat,vadodara,390008,2,4
20-12-2025,gujarat,vadodara,390009,3,14
20-12-2025,gujarat,vadodara,390012,6,23
20-12-2025,gujarat,vadodara,390022,0,22
20-12-2025,gujarat,vadodara,391105,0,6
20-12-2025,gujarat,vadodara,391145,0,9
20-12-2025,gujarat,vadodara,391165,3,13
20-12-2025,gujarat,vadodara,391168,0,3
20-12-2025,gujarat,vadodara,391330,1,9
20-12-2025,gujarat,vadodara,391430,0,5
20-12-2025,gujarat,vadodara,391450,0,4
20-12-2025,gujarat,vadodara,391530,0,3
20-12-2025,gujarat,vadodara,391774,0,5
20-12-2025,gujarat,vadodara,392310,0,3
20-12-2025,gujarat,valsad,396125,2,10
20-12-2025,gujarat,valsad,396130,1,3
20-12-2025,gujarat,valsad,396145,1,1
20-12-2025,gujarat,valsad,396165,0,2
20-12-2025,gujarat,valsad,396170,0,2
20-12-2025,gujarat,valsad,396185,0,7
20-12-2025,haryana,ambala,133001,2,22
20-12-2025,haryana,ambala,133203,0,9
20-12-2025,haryana,ambala,134003,7,35
20-12-2025,haryana,ambala,134202,1,12
20-12-2025,haryana,ambala,134203,2,13
20-12-2025,haryana,bhiwani,127025,1,6
20-12-2025,haryana,bhiwani,127027,0,3
20-12-2025,haryana,bhiwani,127028,2,6
20-12-2025,haryana,bhiwani,127029,0,2
20-12-2025,haryana,bhiwani,127035,1,4
20-12-2025,haryana,bhiwani,127111,0,9
20-12-2025,haryana,bhiwani,127201,1,13
20-12-2025,haryana,charkhi dadri,127021,0,1
20-12-2025,haryana,charkhi dadri,127042,2,8
20-12-2025,haryana,charkhi dadri,127308,1,11
20-12-2025,haryana,charkhi dadri,127310,1,10
20-12-2025,haryana,faridabad,121005,10,47
20-12-2025,haryana,faridabad,121101,2,17
20-12-2025,haryana,fatehabad,125051,0,20
20-12-2025,haryana,fatehabad,125133,0,3
20-12-2025,haryana,gurugram,122001,21,165
20-12-2025,haryana,gurugram,122051,0,6
20-12-2025,haryana,gurugram,122101,7,24
20-12-2025,haryana,gurugram,122107,0,1
20-12-2025,haryana,gurugram,122503,0,8
20-12-2025,haryana,hisar,125001,12,95
20-12-2025,haryana,hisar,125033,5,31
20-12-2025,haryana,hisar,125038,0,5
20-12-2025,haryana,jind,126115,2,17
20-12-2025,haryana,kaithal,136033,2,5
20-12-2025,haryana,kaithal,136044,1,3
20-12-2025,haryana,karnal,132001,19,87
20-12-2025,haryana,karnal,132037,0,3
20-12-2025,haryana,karnal,132040,0,1
20-12-2025,haryana,karnal,132114,8,28
20-12-2025,haryana,kurukshetra,136128,0,9
20-12-2025,haryana,kurukshetra,136132,1,10
20-12-2025,haryana,mahendragarh,123034,3,13
20-12-2025,haryana,nuh,122104,2,23
20-12-2025,haryana,nuh,122105,2,22
20-12-2025,haryana,nuh,122508,4,98
20-12-2025,haryana,palwal,121106,4,27
20-12-2025,haryana,panchkula,134107,2,3
20-12-2025,haryana,panchkula,134117,1,3
20-12-2025,haryana,rewari,123103,0,4
20-12-2025,haryana,rewari,123301,1,1
20-12-2025,haryana,rewari,123303,0,8
20-12-2025,haryana,rewari,123412,0,7
20-12-2025,haryana,rohtak,124022,0,1
20-12-2025,haryana,rohtak,124112,1,14
20-12-2025,haryana,rohtak,124113,2,5
20-12-2025,haryana,sirsa,125058,0,1
20-12-2025,haryana,sirsa,125060,2,9
20-12-2025,haryana,sirsa,125110,2,19
20-12-2025,haryana,sonipat,131039,4,1
20-12-2025,haryana,sonipat,131101,2,26
20-12-2025,haryana,sonipat,131304,1,4
20-12-2025,haryana,sonipat,131305,1,3
20-12-2025,haryana,sonipat,131409,0,3
20-12-2025,haryana,yamunanagar,135003,4,27
20-12-2025,haryana,yamunanagar,135103,1,11
20-12-2025,haryana,yamunanagar,135001,0,3
20-12-2025,himachal pradesh,bilaspur,174001,2,14
20-12-2025,himachal pradesh,bilaspur,174024,0,1
20-12-2025,himachal pradesh,bilaspur,174028,1,2
20-12-2025,himachal pradesh,chamba,176302,1,3
20-12-2025,himachal pradesh,chamba,176306,1,6
20-12-2025,himachal pradesh,chamba,176311,2,10
20-12-2025,himachal pradesh,chamba,176314,4,14
20-12-2025,himachal pradesh,hamirpur,176048,0,1
20-12-2025,himachal pradesh,hamirpur,176049,0,2
20-12-2025,himachal pradesh,hamirpur,176110,1,1
20-12-2025,himachal pradesh,kangra,176022,0,5
20-12-2025,himachal pradesh,kangra,176061,0,2
20-12-2025,himachal pradesh,kangra,176076,0,2
20-12-2025,himachal pradesh,kangra,176077,0,1
20-12-2025,himachal pradesh,kangra,176085,0,2
20-12-2025,himachal pradesh,kangra,176092,1,0
20-12-2025,himachal pradesh,kangra,176095,0,2
20-12-2025,himachal pradesh,kangra,176200,0,1
20-12-2025,himachal pradesh,kangra,176208,2,1
20-12-2025,himachal pradesh,kangra,176217,0,3
20-12-2025,himachal pradesh,kangra,176225,0,2
20-12-2025,himachal pradesh,kangra,177043,0,3
20-12-2025,himachal pradesh,kinnaur,172111,1,2
20-12-2025,himachal pradesh,kullu,172025,1,2
20-12-2025,himachal pradesh,kullu,175103,1,1
20-12-2025,himachal pradesh,kullu,175129,1,0
20-12-2025,himachal pradesh,kullu,175134,1,1
20-12-2025,himachal pradesh,kullu,175136,0,1
20-12-2025,himachal pradesh,kullu,175141,1,3
20-12-2025,himachal pradesh,mandi,175007,1,2
20-12-2025,himachal pradesh,mandi,175008,0,4
20-12-2025,himachal pradesh,mandi,175012,0,2
20-12-2025,himachal pradesh,mandi,175013,1,6
20-12-2025,himachal pradesh,mandi,175018,1,0
20-12-2025,himachal pradesh,mandi,175031,0,2
20-12-2025,himachal pradesh,mandi,175036,0,2
20-12-2025,himachal pradesh,mandi,175047,0,1
20-12-2025,himachal pradesh,mandi,175048,1,0
20-12-2025,himachal pradesh,mandi,175106,1,3
20-12-2025,himachal pradesh,mandi,176126,0,1
20-12-2025,himachal pradesh,shimla,171006,0,3
20-12-2025,himachal pradesh,shimla,171207,1,11
20-12-2025,himachal pradesh,shimla,171222,1,1
20-12-2025,himachal pradesh,shimla,171225,0,2
20-12-2025,himachal pradesh,shimla,171301,0,1
20-12-2025,himachal pradesh,shimla,172021,1,1
20-12-2025,himachal pradesh,shimla,172022,0,4
20-12-2025,himachal pradesh,shimla,172101,0,3
20-12-2025,himachal pradesh,shimla,172201,0,0
20-12-2025,himachal pradesh,sirmaur,171226,0,1
20-12-2025,himachal pradesh,sirmaur,173030,0,3
20-12-2025,himachal pradesh,solan,173207,0,1
20-12-2025,himachal pradesh,solan,173211,0,5
20-12-2025,himachal pradesh,solan,173212,0,3
20-12-2025,himachal pradesh,solan,173215,0,2
20-12-2025,himachal pradesh,solan,173221,1,2
20-12-2025,himachal pradesh,solan,173233,1,2
20-12-2025,himachal pradesh,una,177210,0,0
20-12-2025,jammu and kashmir,baramulla,193101,1,3
20-12-2025,jammu and kashmir,anantnag,192202,5,24
20-12-2025,jammu and kashmir,budgam,191113,2,17
20-12-2025,jammu and kashmir,budgam,192121,0,11
20-12-2025,jammu and kashmir,bandipora,193503,1,6
20-12-2025,jammu and kashmir,baramulla,193103,1,7
20-12-2025,jammu and kashmir,baramulla,193108,0,3
20-12-2025,jammu and kashmir,baramulla,193122,4,24
20-12-2025,jammu and kashmir,baramulla,193402,5,7
20-12-2025,jammu and kashmir,budgam,191111,5,18
20-12-2025,jammu and kashmir,budgam,191113,2,9
20-12-2025,jammu and kashmir,doda,182221,0,7
20-12-2025,jammu and kashmir,doda,182222,3,2
20-12-2025,jammu and kashmir,jammu,180001,0,5
20-12-2025,jammu and kashmir,jammu,180016,0,1
20-12-2025,jammu and kashmir,jammu,181102,0,10
20-12-2025,jammu and kashmir,jammu,181141,1,5
20-12-2025,jammu and kashmir,jammu,181145,0,1
20-12-2025,jammu and kashmir,jammu,181207,0,1
20-12-2025,jammu and kashmir,jammu,181221,0,11
20-12-2025,jammu and kashmir,jammu,185154,0,1
20-12-2025,jammu and kashmir,kathua,184102,1,2
20-12-2025,jammu and kashmir,kathua,184141,0,1
20-12-2025,jammu and kashmir,kathua,184145,0,4
20-12-2025,jammu and kashmir,kathua,184203,0,13
20-12-2025,jammu and kashmir,kathua,184204,2,17
20-12-2025,jammu and kashmir,pulwama,191102,0,1
20-12-2025,jammu and kashmir,pulwama,192121,5,5
20-12-2025,jammu and kashmir,pulwama,192122,2,17
20-12-2025,jammu and kashmir,pulwama,192302,0,2
20-12-2025,jammu and kashmir,punch,185111,6,20
20-12-2025,jammu and kashmir,reasi,182301,0,4
20-12-2025,jammu and kashmir,reasi,182312,0,1
20-12-2025,jammu and kashmir,srinagar,190005,4,9
20-12-2025,jammu and kashmir,srinagar,190011,2,7
20-12-2025,jammu and kashmir,srinagar,190015,1,19
20-12-2025,jammu and kashmir,srinagar,190017,3,12
20-12-2025,jammu and kashmir,srinagar,191101,2,10
20-12-2025,jammu and kashmir,udhampur,182144,0,2
20-12-2025,jharkhand,bokaro,825102,0,3
20-12-2025,jharkhand,bokaro,827006,1,2
20-12-2025,jharkhand,bokaro,827013,8,64
20-12-2025,jharkhand,bokaro,827302,1,8
20-12-2025,jharkhand,bokaro,828303,1,6
20-12-2025,jharkhand,bokaro,828307,1,1
20-12-2025,jharkhand,bokaro,829113,1,2
20-12-2025,jharkhand,bokaro,829123,0,1
20-12-2025,jharkhand,bokaro,829128,0,2
20-12-2025,jharkhand,bokaro,829132,0,1
20-12-2025,jharkhand,chatra,825401,12,50
20-12-2025,jharkhand,deoghar,814113,3,10
20-12-2025,jharkhand,deoghar,814116,0,2
20-12-2025,jharkhand,deoghar,814120,5,7
20-12-2025,jharkhand,deoghar,814157,1,9
20-12-2025,jharkhand,deoghar,815352,0,1
20-12-2025,jharkhand,deoghar,815353,10,57
20-12-2025,jharkhand,dhanbad,828104,2,12
20-12-2025,jharkhand,dhanbad,828105,0,1
20-12-2025,jharkhand,dhanbad,828106,0,8
20-12-2025,jharkhand,dhanbad,828111,3,33
20-12-2025,jharkhand,dhanbad,828115,1,3
20-12-2025,jharkhand,dhanbad,828116,3,15
20-12-2025,jharkhand,dhanbad,828127,0,1
20-12-2025,jharkhand,dhanbad,828130,1,8
20-12-2025,jharkhand,dumka,814101,2,18
20-12-2025,jharkhand,dumka,814111,0,2
20-12-2025,jharkhand,dumka,814146,0,7
20-12-2025,jharkhand,dumka,814151,2,25
20-12-2025,jharkhand,dumka,814158,2,9
20-12-2025,jharkhand,east singhbhum,831002,1,35
20-12-2025,jharkhand,east singhbhum,831017,1,9
20-12-2025,jharkhand,east singhbhum,832102,2,7
20-12-2025,jharkhand,east singhbhum,832301,1,13
20-12-2025,jharkhand,garhwa,822112,2,44
20-12-2025,jharkhand,garhwa,822120,5,15
20-12-2025,jharkhand,garhwa,822124,1,4
20-12-2025,jharkhand,garhwa,822114,0,15
20-12-2025,jharkhand,garhwa,822128,0,1
20-12-2025,jharkhand,giridih,815312,14,40
20-12-2025,jharkhand,giridih,815314,5,16
20-12-2025,jharkhand,giridih,825167,4,18
20-12-2025,jharkhand,godda,813208,7,14
20-12-2025,jharkhand,godda,814133,5,33
20-12-2025,jharkhand,godda,814155,5,28
20-12-2025,jharkhand,godda,814156,1,39
20-12-2025,jharkhand,godda,816102,0,3
20-12-2025,jharkhand,gumla,835207,13,64
20-12-2025,jharkhand,gumla,835226,0,1
20-12-2025,jharkhand,hazaribagh,825312,1,15
20-12-2025,jharkhand,hazaribagh,825317,0,3
20-12-2025,jharkhand,hazaribagh,825411,0,1
20-12-2025,jharkhand,hazaribagh,825312,1,4
20-12-2025,jharkhand,hazaribagh,825326,0,3
20-12-2025,jharkhand,hazaribagh,829125,0,3
20-12-2025,jharkhand,jamtara,814166,1,7
20-12-2025,jharkhand,khunti,835209,3,12
20-12-2025,jharkhand,koderma,825410,0,9
20-12-2025,jharkhand,latehar,822126,3,35
20-12-2025,jharkhand,latehar,829203,0,26
20-12-2025,jharkhand,lohardaga,835325,2,5
20-12-2025,jharkhand,pakur,814111,1,16
20-12-2025,jharkhand,pakur,816102,0,3
20-12-2025,jharkhand,palamu,822113,1,19
20-12-2025,jharkhand,palamu,822101,1,14
20-12-2025,jharkhand,palamu,822132,1,2
20-12-2025,jharkhand,ramgarh,829103,1,4
20-12-2025,jharkhand,ramgarh,829117,2,14
20-12-2025,jharkhand,ramgarh,829135,1,3
20-12-2025,jharkhand,ranchi,834007,1,0
20-12-2025,jharkhand,ranchi,834010,1,7
20-12-2025,jharkhand,ranchi,835101,0,4
20-12-2025,jharkhand,ranchi,835217,1,8
20-12-2025,jharkhand,sahibganj,816105,1,3
20-12-2025,jharkhand,sahibganj,816109,13,53
20-12-2025,jharkhand,sahibganj,816105,0,3
20-12-2025,jharkhand,saraikela-kharsawan,831012,1,11
20-12-2025,jharkhand,saraikela-kharsawan,832108,1,13
20-12-2025,jharkhand,saraikela-kharsawan,832402,0,1
